method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
DeepOrder + Dual Balancing,U2TB34.26,industry_dataset,16,0,0.03125,0.0
DeepOrder + Dual Balancing,U2TR34.23,industry_dataset,4,0,0.5,0.0
DeepOrder + Dual Balancing,U2UAN34.72-35,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U2UB34.42,industry_dataset,6,0,0.7500000000000001,0.0
DeepOrder + Dual Balancing,U2UB34.43,industry_dataset,12,0,0.7916666666666666,0.0
DeepOrder + Dual Balancing,U2UB34.44-20,industry_dataset,5,0,0.7,0.0
DeepOrder + Dual Balancing,U2UB34.44-42,industry_dataset,10,0,0.75,0.0
DeepOrder + Dual Balancing,U2UB34.44-71,industry_dataset,7,0,0.7857142857142857,0.0
DeepOrder + Dual Balancing,U2UM34.12,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,U2UM34.27-8,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U2UU34.1,industry_dataset,2,0,0.5,0.0
DeepOrder + Dual Balancing,U2UU34.17,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U2UU34.2,industry_dataset,5,0,0.5,0.0
DeepOrder + Dual Balancing,U2UU34.40-14-1,industry_dataset,3,0,0.5,0.0
DeepOrder + Dual Balancing,U2UU34.40-5,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U2UUI34.40-6,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U3TB34.26,industry_dataset,8,0,0.8125,0.0
DeepOrder + Dual Balancing,U3TR34.8,industry_dataset,6,0,0.4166666666666667,0.0
DeepOrder + Dual Balancing,U3TV34.1-19,industry_dataset,94,0,0.5762411347517731,0.0
DeepOrder + Dual Balancing,U3TV34.1-43,industry_dataset,5,0,0.9,0.0
DeepOrder + Dual Balancing,U3TV34.1-48,industry_dataset,32,0,0.578125,0.0
DeepOrder + Dual Balancing,U3TV34.1-51,industry_dataset,9,0,0.5185185185185185,0.0
DeepOrder + Dual Balancing,U3TZ34.2-18,industry_dataset,109,0,0.6605504587155963,0.0
DeepOrder + Dual Balancing,U3TZ34.2-20,industry_dataset,52,0,0.907051282051282,0.0
DeepOrder + Dual Balancing,U3TZ34.2-22,industry_dataset,19,0,0.8947368421052632,0.0
DeepOrder + Dual Balancing,U3TZ34.2-38,industry_dataset,31,0,0.9838709677419355,0.0
DeepOrder + Dual Balancing,U3TZ34.2-58,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U3TZ34.4,industry_dataset,22,0,0.2954545454545454,0.0
DeepOrder + Dual Balancing,U3TZ34.5,industry_dataset,28,0,0.8571428571428572,0.0
DeepOrder + Dual Balancing,U3TZ34.6,industry_dataset,133,0,0.8233082706766918,0.0
DeepOrder + Dual Balancing,U3TZ34.67,industry_dataset,9,0,0.6111111111111112,0.0
DeepOrder + Dual Balancing,U3UC34.32,industry_dataset,24,0,0.6736111111111112,0.0
DeepOrder + Dual Balancing,U3UC34.33,industry_dataset,9,0,0.9444444444444444,0.0
DeepOrder + Dual Balancing,U3UC34.56,industry_dataset,22,0,0.7803030303030303,0.0
DeepOrder + Dual Balancing,U3UC34.63-23,industry_dataset,13,0,0.9615384615384616,0.0
DeepOrder + Dual Balancing,U3UC34.63-24,industry_dataset,28,0,0.7500000000000001,0.0
DeepOrder + Dual Balancing,U3UC34.63-26,industry_dataset,41,0,0.6878048780487804,0.0
DeepOrder + Dual Balancing,U3UC34.63-31,industry_dataset,19,0,0.9210526315789473,0.0
DeepOrder + Dual Balancing,U3UC34.8,industry_dataset,52,0,0.4134615384615385,0.0
DeepOrder + Dual Balancing,U3UC34.9,industry_dataset,64,0,0.3828125,0.0
